Symbol,Name
03801P.TW,創意國票25售02
03801U.TW,大立光中信27售04
038020.TW,威強電元大29購01
038021.TW,群創元大2A購08
038022.TW,群創元大2B購06
038023.TW,貿聯元大2A購05
038024.TW,四維航元大29購01
038025.TW,矽力元大2A購01
038026.TW,元晶元大2A購01
038027.TW,愛普元大2A購04
038028.TW,力智元大2A購01
038029.TW,富邦媒元大2A購06
03802C.TW,台達電富邦24牛01
03802P.TW,晶睿國票24售01
03802U.TW,臺股指國泰27售02
038030.TW,鈺齊元大29購03
038031.TW,世紀鋼元大29購02
038032.TW,華夏第一29購01
038033.TW,葡萄王第一29購01
038034.TW,中鋼第一29購01
038035.TW,同欣電第一29購01
038036.TW,致新第一29購01
038037.TW,上証2X凱基2B購03
038038.TW,滬深2X凱基2C購04
038039.TW,元石油凱基31購01
03803P.TW,高力國票24售01
03803U.TW,臺股指國泰27售03
038040.TW,上銀凱基29購01
038041.TW,光寶科凱基2A購01
038042.TW,聯電凱基2B購03
038043.TW,廣宇凱基29購01
038044.TW,台積電凱基29購12
038045.TW,台積電凱基29購13
038046.TW,華邦電凱基2B購01
038047.TW,飛宏凱基29購02
038048.TW,長榮凱基31購03
038049.TW,新興凱基2A購01
03804P.TW,世芯統一24售03
03804U.TW,臺股指國泰27售04
038050.TW,裕民凱基2A購01
038051.TW,陽明凱基29購04
038052.TW,奇鋐凱基2C購01
038053.TW,欣興凱基2C購01
038054.TW,合勤控凱基29購02
038055.TW,臻鼎凱基2A購01
038056.TW,天鈺凱基29購03
038057.TW,四維航凱基2A購01
038058.TW,台郡凱基29購01
038059.TW,同欣電凱基29購01
03805C.TW,T50反1富邦25牛01
03805P.TW,台灣50台新26售01
03805U.TW,臺股指國泰27售05
038060.TW,愛普凱基29購04
038061.TW,晶心科凱基2A購04
038062.TW,南電凱基29購05
038063.TW,A50正2元富33購01
038064.TW,華新元富2A購02
038065.TW,華新元富31購01
038066.TW,華新元富31購02
038067.TW,台積電元富29購02
038068.TW,飛宏元富29購02
038069.TW,欣興元富31購02
03806C.TW,大立光富邦25牛02
03806P.TW,台積電台新24售01
03806U.TW,臺股指國泰27售06
038070.TW,麗豐元富2A購02
038071.TW,天鈺元富29購01
038072.TW,和大中信29購01
038073.TW,大立光中信29購02
038074.TW,創意中信2A購02
038075.TW,聯電康和29購01
038076.TW,晶華康和29購01
038077.TW,南電康和29購01
038078.TW,東陽第一29購01
038079.TW,中砂永豐2B購01
03807P.TW,國泰金麥證25售01
03807U.TW,臺股指國泰27售07
038080.TW,光寶科永豐29購01
038081.TW,智邦永豐2A購01
038082.TW,美食永豐2A購01
038083.TW,晶豪科永豐29購01
038084.TW,大立光永豐2A購01
038085.TW,亞光永豐2A購01
038086.TW,智易永豐2B購01
038087.TW,華新凱基2A購03
038088.TW,華新凱基2B購03
038089.TW,鴻海凱基29購07
03808P.TW,台灣50群益24售06
03808U.TW,台達電富邦27售03
038090.TW,鴻海凱基2A購07
038091.TW,鴻海凱基2C購04
038092.TW,台積電凱基29購14
038093.TW,旺宏凱基2A購01
038094.TW,宏達電凱基29購03
038095.TW,長榮凱基2A購05
038096.TW,長榮凱基2A購06
038097.TW,陽明凱基29購05
038098.TW,萬海凱基29購06
038099.TW,八方凱基29購02
03809P.TW,台灣50群益24售07
03809U.TW,S&P正2凱基2B售01
038100.TW,大立光凱基29購05
038101.TW,欣興凱基29購06
038102.TW,創意凱基2B購01
038103.TW,創意凱基2B購02
038104.TW,群創凱基2B購01
038105.TW,群創凱基2C購01
038106.TW,彩晶凱基29購02
038107.TW,晶心科凱基29購04
038108.TW,帝寶凱基2A購02
038109.TW,日友凱基29購01
03810P.TW,滬深2X群益26售01
03810U.TW,慧洋凱基27售04
038110.TW,東哥凱基2B購02
038111.TW,華邦電兆豐31購01
038112.TW,大立光兆豐2A購03
038113.TW,大立光兆豐2B購01
038114.TW,創意兆豐31購01
038115.TW,穎崴兆豐2B購01
038116.TW,采鈺兆豐2A購01
038117.TW,T50反1元大31購05
038118.TW,上証2X元大29購03
038119.TW,滬深2X元大29購06
03811P.TW,精英群益24售02
03811U.TW,大立光凱基27售13
038120.TW,華新元大2A購16
038121.TW,寶齡元大29購05
038122.TW,友訊元大29購01
038123.TW,友訊元大2B購01
038124.TW,宏達電元大2A購10
038125.TW,裕民元大2A購01
038126.TW,裕民元大2B購02
038127.TW,創意元大29購08
038128.TW,創意元大29購09
038129.TW,創意元大29購10
03812P.TW,矽統群益24售02
03812U.TW,景碩凱基27售06
038130.TW,敦泰元大29購04
038131.TW,瑞鼎元大29購05
038132.TW,貿聯元大2A購06
038133.TW,拓凱元大2A購01
038134.TW,拓凱元大2B購02
038135.TW,拓凱元大2C購01
038136.TW,台耀元大29購01
038137.TW,立積元大2A購01
038138.TW,樺漢元大29購02
038139.TW,明基材元大29購01
03813P.TW,嘉晶群益24售02
03813U.TW,東哥凱基27售04
038140.TW,鈺齊元大29購04
038141.TW,寶齡統一33購01
038142.TW,旺宏統一2C購01
038143.TW,聯發科統一29購06
038144.TW,長榮統一2B購05
038145.TW,長榮統一2B購06
038146.TW,長榮統一2B購07
038147.TW,長榮統一2C購03
038148.TW,長榮統一33購03
038149.TW,玉晶光統一2B購02
03814P.TW,眾達群益24售02
03814U.TW,東哥統一27售01
038150.TW,創意統一2B購03
038151.TW,創意統一31購01
038152.TW,創意統一31購02
038153.TW,創意統一31購03
038154.TW,創意統一33購01
038155.TW,創意統一33購02
038156.TW,創意統一33購03
038157.TW,創意統一35購01
038158.TW,群創統一32購02
038159.TW,瑞鼎統一2B購05
03815C.TW,新光金富邦25牛01
03815P.TW,台達電中信24售02
03815U.TW,滬深2X元富27售05
038160.TW,瑞鼎統一31購01
038161.TW,世芯統一2B購02
038162.TW,元晶統一2B購02
038163.TW,東哥統一2B購05
038164.TW,國巨國泰2B購01
038165.TW,創意國泰2B購01
038166.TW,上証2X富邦2B購01
038167.TW,滬深2X富邦2B購01
038168.TW,台積電富邦2C購02
038169.TW,創意富邦31購01
03816P.TW,國巨中信25售01
03816U.TW,全新元富27售02
038170.TW,康舒富邦2B購01
038171.TW,鴻海元富33購01
038172.TW,友達元富31購01
038173.TW,亞光元富29購01
038174.TW,創意元富2C購01
038175.TW,創意元富33購01
038176.TW,瑞鼎元富2A購01
038177.TW,合勤控元富2A購01
038178.TW,台泥麥證29購01
038179.TW,華新麥證29購01
03817P.TW,台積電元富27售07
03817U.TW,台灣50群益27售06
038180.TW,世芯麥證2A購01
038181.TW,SGBR2X群益2A購01
038182.TW,SGBR2X群益2B購01
038183.TW,永續半群益2B購01
038184.TW,鴻海群益29購02
038185.TW,鴻海群益29購03
038186.TW,國巨群益29購02
038187.TW,台積電群益33購01
038188.TW,台積電群益33購02
038189.TW,微星群益29購01
03818P.TW,台積電元富27售08
03818U.TW,台灣50群益27售07
038190.TW,台光電群益29購01
038191.TW,長榮群益2A購02
038192.TW,長榮群益2B購01
038193.TW,長榮群益2B購02
038194.TW,新興群益2A購01
038195.TW,創意群益29購01
038196.TW,群創群益2A購03
038197.TW,華擎群益29購01
038198.TW,新唐群益2B購01
038199.TW,彩晶群益2A購01
03819P.TW,景碩元大24售02
03819U.TW,台積電群益27售17
038200.TW,啟碁群益2B購01
038201.TW,強茂麥證29購01
038202.TW,大立光麥證29購02
038203.TW,大立光麥證2B購02
038204.TW,亞光麥證29購01
038205.TW,帝寶麥證29購01
038206.TW,T50反1中信33購01
038207.TW,滬深2X中信2A購02
038208.TW,華城中信2A購01
038209.TW,拓凱中信2A購01
03820C.TW,聯發科富邦27牛01
03820P.TW,台積電元富27售09
03820U.TW,台積電群益28售05
038210.TW,帝寶中信29購01
038211.TW,華新永豐2A購01
038212.TW,上銀永豐2A購01
038213.TW,鴻海永豐2B購01
038214.TW,台航永豐2A購01
038215.TW,貿聯永豐29購01
038216.TW,中磊永豐2A購01
038217.TW,東哥永豐2B購01
038218.TW,玉晶光康和29購01
038219.TW,天鈺康和29購01
03821P.TW,亞光元富24售02
03821U.TW,創意群益27售03
038220.TW,亞力凱基29購02
038221.TW,亞力凱基2B購01
038222.TW,華新凱基2A購04
038223.TW,華新凱基2A購05
038224.TW,大成鋼凱基29購02
038225.TW,裕隆凱基29購02
038226.TW,台達電凱基2B購01
038227.TW,鴻海凱基2C購05
038228.TW,鴻海凱基31購03
038229.TW,台積電凱基29購15
03822P.TW,晶睿元富24售02
03822U.TW,世芯群益27售02
038230.TW,台積電凱基29購16
038231.TW,光罩凱基2A購01
038232.TW,聯發科凱基29購14
038233.TW,飛宏凱基2A購01
038234.TW,宏達電凱基2A購03
038235.TW,長榮凱基2B購03
038236.TW,欣興凱基29購07
038237.TW,群創凱基2B購02
038238.TW,世芯凱基2B購01
038239.TW,新唐凱基2A購02
03823C.TW,聯詠富邦27牛01
03823P.TW,嘉澤元富24售01
03823U.TW,穎崴群益27售01
038240.TW,康舒凱基29購04
038241.TW,元晶凱基2A購01
038242.TW,穎崴凱基2A購02
038243.TW,帝寶凱基29購01
038244.TW,臺股指凱基29購40
038245.TW,臺股指凱基2A購31
038246.TW,臺股指凱基2C購17
038247.TW,臺股指凱基32購03
038248.TW,大成鋼兆豐2B購01
038249.TW,上銀兆豐31購01
03824C.TW,臺股指元大26牛03
03824P.TW,聚陽凱基24售03
03824U.TW,臺股指群益28售05
038250.TW,宏達電兆豐2B購01
038251.TW,晶心科兆豐2B購01
038252.TW,滬深2X群益29購03
038253.TW,A50正2群益29購01
038254.TW,大亞群益29購01
038255.TW,聯發科群益2A購02
038256.TW,聯發科群益2B購03
038257.TW,飛宏群益29購03
038258.TW,宏達電群益29購03
038259.TW,陽明群益29購02
03825C.TW,臺股指元大26牛04
03825P.TW,和大凱基24售03
03825U.TW,臺股指群益2A售03
038260.TW,陽明群益29購03
038261.TW,揚明光群益29購01
038262.TW,貿聯群益29購01
038263.TW,承業醫群益2A購01
038264.TW,台達電國票29購01
038265.TW,台達電國票2A購01
038266.TW,智邦國票2A購01
038267.TW,台航國票2A購01
038268.TW,晶華國票2A購03
038269.TW,三商壽國票2A購01
03826P.TW,台達電凱基24售02
03826U.TW,台積電永豐27售09
038270.TW,日月光國票2A購01
038271.TW,拓凱國票2A購01
038272.TW,啟碁國票2A購01
038273.TW,樺漢國票2A購01
038274.TW,晶心科國票2A購02
038275.TW,廣宇國泰2B購01
038276.TW,帝寶國泰2B購01
038277.TW,T50反1富邦31購01
038278.TW,上銀富邦2C購01
038279.TW,鴻海富邦2A購05
03827C.TW,日月光富邦27牛01
03827P.TW,南亞科凱基26售01
03827U.TW,東哥永豐27售02
038280.TW,華邦電富邦2A購01
038281.TW,友達富邦2C購01
038282.TW,萬海富邦2A購01
038283.TW,大立光富邦2C購01
038284.TW,群創富邦31購01
038285.TW,中興電元富31購03
038286.TW,上銀元富2C購01
038287.TW,大立光元富33購01
038288.TW,台勝科元富2C購01
038289.TW,智伸科元富29購01
03828C.TW,臺股指元大26牛05
03828P.TW,台積電元大26售24
03828U.TW,上証2X元大27售01
038290.TW,穎崴元富2C購02
038291.TW,力智元富2C購01
038292.TW,上証2X元大2A購03
038293.TW,滬深2X元大29購07
038294.TW,S&P反1元大2B購01
038295.TW,元油反元大29購01
038296.TW,元債2X元大29購01
038297.TW,華城元大29購03
038298.TW,華新元大2A購17
038299.TW,裕隆元大2A購03
03829C.TW,臺股指元大26牛06
03829P.TW,台積電元大26售25
03829U.TW,上証2X元大28售03
038300.TW,為升元大29購03
038301.TW,威盛元大2A購06
038302.TW,威盛元大2B購02
038303.TW,威盛元大2C購01
038304.TW,友達元大2A購06
038305.TW,聯發科元大2A購06
038306.TW,聯發科元大2B購03
038307.TW,聯發科元大2C購01
038308.TW,飛宏元大2A購02
038309.TW,長榮元大2A購22
03830C.TW,臺股指凱基25牛11
03830P.TW,和大元大24售04
03830U.TW,上証2X元大2A售02
038310.TW,長榮元大2B購07
038311.TW,長榮元大2C購02
038312.TW,美食元大2A購01
038313.TW,臺企銀元大29購01
038314.TW,聯陽元大29購01
038315.TW,欣興元大2A購06
038316.TW,欣興元大2B購07
038317.TW,欣興元大2C購01
038318.TW,玉晶光元大2A購02
038319.TW,碩天元大29購02
03831P.TW,喬山元大24售03
03831U.TW,聯電元大27售12
038320.TW,貿聯元大2A購07
038321.TW,合勤控元大29購01
038322.TW,拓凱元大29購02
038323.TW,穎崴元大29購03
038324.TW,東哥元大2A購06
038325.TW,鈺齊元大29購05
038326.TW,世紀鋼元大29購03
038327.TW,元油反統一2B購01
038328.TW,中興電統一2B購03
038329.TW,華新統一33購02
03832P.TW,上銀元大24售02
03832U.TW,國巨元大27售04
038330.TW,上銀統一31購01
038331.TW,為升統一2C購02
038332.TW,為升統一2C購03
038333.TW,強茂統一2C購01
038334.TW,強茂統一33購01
038335.TW,陽明統一33購01
038336.TW,長榮航統一2B購02
038337.TW,亞光統一2C購01
038338.TW,亞光統一33購01
038339.TW,亞光統一33購02
03833P.TW,上銀元大24售03
03833U.TW,台積電元大27售21
038340.TW,威強電統一2B購02
038341.TW,威強電統一2B購03
038342.TW,威強電統一33購01
038343.TW,拓凱統一2C購03
038344.TW,新唐統一29購02
038345.TW,天鈺統一2A購04
038346.TW,天鈺統一2C購01
038347.TW,天鈺統一33購01
038348.TW,穎崴統一32購01
038349.TW,晶心科統一2B購10
03834U.TW,台積電元大27售22
038350.TW,為升中信2A購01
038351.TW,鴻海康和2C購02
038352.TW,聯發科康和29購01
038353.TW,東哥康和29購01
038354.TW,滬深2X永豐2A購01
038355.TW,東陽永豐2A購01
038356.TW,和大永豐2B購01
038357.TW,寶齡永豐2A購02
038358.TW,為升永豐2A購01
038359.TW,廣宇永豐2B購01
03835P.TW,聯電元大24售11
03835U.TW,台積電元大27售23
038360.TW,台積電永豐2B購02
038361.TW,南亞科永豐2A購01
038362.TW,建準永豐2A購01
038363.TW,強茂永豐2A購01
038364.TW,台勝科永豐2A購01
038365.TW,元晶永豐29購01
038366.TW,台灣50凱基2B購07
038367.TW,台灣50凱基2C購04
038368.TW,滬深2X凱基31購01
038369.TW,聚陽凱基2A購01
03836P.TW,台達電元大24售01
03836U.TW,大立光元大27售13
038370.TW,華新凱基29購07
038371.TW,華新凱基2C購04
038372.TW,台玻凱基29購01
038373.TW,聯電凱基2A購05
038374.TW,華通凱基29購01
038375.TW,鴻海凱基2B購02
038376.TW,鴻海凱基2B購03
038377.TW,國巨凱基2A購02
038378.TW,光罩凱基29購04
038379.TW,金像電凱基2A購02
03837P.TW,台達電元大24售02
03837U.TW,聯詠元大27售21
038380.TW,威盛凱基2A購04
038381.TW,宏達電凱基31購01
038382.TW,長榮凱基2A購07
038383.TW,陽明凱基2B購02
038384.TW,萬海凱基29購07
038385.TW,晶豪科凱基29購02
038386.TW,威強電凱基29購02
038387.TW,欣興凱基29購09
038388.TW,群創凱基2A購04
038389.TW,世芯凱基2A購03
03838P.TW,創意元大28售01
03838U.TW,智原元大27售06
038390.TW,承業醫凱基2A購01
038391.TW,拓凱凱基29購03
038392.TW,天鈺凱基2A購02
038393.TW,元晶凱基29購03
038394.TW,力智凱基2B購01
038395.TW,南電凱基29購07
038396.TW,和大元富29購01
038397.TW,緯穎元富29購02
038398.TW,南電元富33購01
038399.TW,富邦媒元富2C購01
03839P.TW,台積電元大24售18
03839U.TW,祥碩元大27售02
038400.TW,東哥元富2C購01
038401.TW,中興電統一33購01
038402.TW,華城統一2B購02
038403.TW,大亞統一31購01
038404.TW,寶齡統一31購02
038405.TW,裕隆統一2B購03
038406.TW,台積電統一2B購09
038407.TW,強茂統一31購01
038408.TW,長榮統一2B購08
038409.TW,陽明統一2B購04
03840P.TW,台亞元大24售04
03840U.TW,晶碩元大27售03
038410.TW,晶華統一31購02
038411.TW,亞光統一2B購01
038412.TW,亞光統一31購01
038413.TW,亞光統一33購03
038414.TW,玉晶光統一33購01
038415.TW,華擎統一31購01
038416.TW,敦泰統一2C購01
038417.TW,拓凱統一29購01
038418.TW,天鈺統一2B購04
038419.TW,東哥統一33購01
03841P.TW,燿華元大24售03
03841U.TW,南電元大27售07
038420.TW,華新元大2A購18
038421.TW,大亞元大29購01
038422.TW,鴻海元大2A購24
038423.TW,鴻海元大2B購13
038424.TW,鴻海元大2C購05
038425.TW,順德元大29購01
038426.TW,漢翔元大2A購06
038427.TW,漢翔元大2B購05
038428.TW,威強電元大29購02
038429.TW,威強電元大2B購02
03842C.TW,臺股指元大29牛01
03842P.TW,台光電元大24售03
03842U.TW,富邦媒元大27售04
038430.TW,貿聯元大2A購08
038431.TW,和碩元大29購01
038432.TW,四維航元大29購02
038433.TW,樺漢元大29購03
038434.TW,矽力元大2A購02
038435.TW,穎崴元大29購04
038436.TW,晶心科元大29購01
038437.TW,帝寶元大29購02
038438.TW,東哥元大2A購07
038439.TW,宏全元大29購01
03843C.TW,鴻海富邦2A牛01
03843P.TW,台光電元大24售04
03843U.TW,滬深2X富邦2A售01
038440.TW,友達兆豐2B購03
038441.TW,聯詠兆豐31購01
038442.TW,群創兆豐2B購03
038443.TW,臻鼎兆豐31購01
038444.TW,中磊兆豐31購01
038445.TW,啟碁兆豐2B購02
038446.TW,元債2X群益29購03
038447.TW,宏達電群益2B購02
038448.TW,長榮航群益29購05
038449.TW,威強電群益29購02
03844C.TW,聯發科富邦2A牛01
03844U.TW,寶齡國票27售02
038450.TW,景碩群益29購02
038451.TW,承業醫群益2A購02
038452.TW,中磊群益29購01
038453.TW,道瓊銀國票2A購02
038454.TW,華新國票29購02
038455.TW,華新國票2A購03
038456.TW,寶齡國票2B購01
038457.TW,慧洋國票2A購01
038458.TW,晶豪科國票2B購01
038459.TW,智原國票2A購01
03845C.TW,臺股指元大25牛60
03845P.TW,台光電元大24售05
03845U.TW,上銀國票28售01
038460.TW,世芯國票2B購03
038461.TW,承業醫國票29購01
038462.TW,承業醫國票2B購01
038463.TW,立積國票2A購01
038464.TW,臺股指國票29購10
038465.TW,臺股指國票29購11
038466.TW,飛宏國泰2B購02
038467.TW,慧洋國泰2B購01
038468.TW,台灣50富邦2B購02
038469.TW,台達電富邦2B購01
03846C.TW,臺股指元大2A牛01
03846P.TW,台勝科元大24售02
03846U.TW,大立光國票28售01
038470.TW,國巨富邦2A購02
038471.TW,友達富邦2C購02
038472.TW,宏達電富邦2B購01
038473.TW,陽明富邦2A購02
038474.TW,拓凱富邦2B購01
038475.TW,南電富邦2B購01
038476.TW,臺股指富邦2C購02
038477.TW,上銀法興29購01
038478.TW,聯電法興29購01
038479.TW,鴻海法興29購01
03847C.TW,臺股指凱基26牛36
03847P.TW,聯發科元大26售17
03847U.TW,啟碁永豐27售02
038480.TW,台積電法興29購01
038481.TW,聯發科法興29購01
038482.TW,大立光法興29購01
038483.TW,貿聯法興29購01
038484.TW,中磊法興29購01
038485.TW,滬深2X中信2C購01
038486.TW,威盛中信29購01
038487.TW,八方中信29購01
038488.TW,國光生中信2B購01
038489.TW,致伸中信2A購01
03848C.TW,臺股指元大25牛70
03848P.TW,可成元大24售04
03848U.TW,S&P正2群益2A售01
038490.TW,臺股指中信2C購02
038491.TW,中砂兆豐2B購01
038492.TW,裕隆兆豐2A購01
038493.TW,威強電兆豐29購01
038494.TW,南電台新29購01
038495.TW,華碩永豐2A購01
038496.TW,威盛永豐2B購01
038497.TW,威盛永豐2C購01
038498.TW,長榮航永豐2A購01
038499.TW,漢翔永豐2B購01
03849C.TW,臺股指元大29牛06
03849P.TW,宏達電元大24售01
03849U.TW,裕隆群益27售03
038500.TW,威強電永豐2A購01
038501.TW,敦泰永豐2B購01
038502.TW,國光生永豐2B購01
